Time,Distance,dTheta,QRToIMR_Theta, QRToIMR_X,QRToIMR_Y,InRange, LW_Vel,RW_Vel,Pose_x,Pose_y,Pose_Ori,QRPose_x,QRPose_y,QRPose_Ori
247.086,104.007324,0.035318,1.872621,3.674887,104.007324,0,4.809671,-4.563967,-135.019469,-111.025487,1.572654,-138.887579,-7.02517,-0.581533
247.419,103.964724,-0.042961,2.261286,-4.469184,103.964724,0,-5.372433,5.441465,-135.01949,-111.013993,1.650937,-138.887579,-7.02517,-0.509142
247.752,104.023186,0.035182,2.0402,3.661293,104.023186,0,5.31579,-5.477264,-135.017338,-111.040792,1.572805,-138.887579,-7.02517,-0.43675
248.085,103.937827,-0.041508,1.795142,-4.316701,103.937827,0,-5.117512,5.479125,-135.017459,-110.980583,1.649516,-138.887579,-7.02517,-0.364359
248.418,103.981827,0.031533,1.347191,3.279983,103.981827,0,5.026322,-5.063097,-135.016977,-110.986687,1.576477,-138.887579,-7.02517,-0.291968
248.751,103.382,-0.050785,1.625798,-5.254773,103.382,0,-4.658666,4.609622,-135.016931,-110.994853,1.643571,-137.293043,-7.504419,-0.291968
249.084,103.433931,0.025562,1.822306,2.64453,103.433931,0,5.418332,-5.131306,-135.020406,-110.94719,1.567201,-137.293043,-7.504419,-0.219576
249.417,103.315289,-0.053392,1.795276,-5.521441,103.315289,0,-5.438292,5.468383,-135.020388,-110.942179,1.646156,-137.293043,-7.504419,-0.147185
249.75,103.416939,0.023126,1.359645,2.392056,103.416939,0,5.340175,-5.231162,-135.021754,-110.92408,1.569629,-137.293043,-7.504419,-0.074794
250.083,103.297085,-0.05369,1.160729,-5.551387,103.297085,0,-5.310266,5.300958,-135.021756,-110.92563,1.646445,-137.293043,-7.504419,-0.002402
250.416,103.463363,0.01707,0.939825,1.766324,103.463363,0,4.789102,-4.983322,-135.019312,-110.957875,1.575701,-137.293043,-7.504419,0.069989
250.749,103.571652,0.001012,1.111506,0.104849,103.571652,0,0,0,-135.019312,-110.957875,1.575701,-135.632119,-7.387983,0.069989
251.082,103.571652,0.001012,1.287954,0.104849,103.571652,0,0,0,-135.019312,-110.957875,1.575701,-135.632119,-7.387983,0.14238
251.415,103.571652,0.001012,1.016618,0.104849,103.571652,0,0,0,-135.019312,-110.957875,1.575701,-135.632119,-7.387983,0.214772
251.748,103.571652,0.001012,0.604801,0.104849,103.571652,0,0,0,-135.019312,-110.957875,1.575701,-135.632119,-7.387983,0.287163
252.081,104.035397,-0.014362,0.595765,-1.494265,104.035397,0,0,0,-135.019312,-110.957875,1.575701,-134.035298,-6.916401,0.287163
252.414,104.035397,-0.014362,1.216147,-1.494265,104.035397,1,0,0,-135.019312,-110.957875,1.575701,-134.035298,-6.916401,0.359554
252.747,104.035397,-0.014362,1.143756,-1.494265,104.035397,1,0,0,-135.019312,-110.957875,1.575701,-134.035298,-6.916401,0.431945
253.08,104.035397,-0.014362,1.071364,-1.494265,104.035397,1,0,0,-135.019312,-110.957875,1.575701,-134.035298,-6.916401,0.504337
253.413,104.035397,-0.014362,0.998973,-1.494265,104.035397,1,0,0,-135.019312,-110.957875,1.575701,-134.035298,-6.916401,0.576728
253.746,104.035397,-0.014362,0.926582,-1.494265,104.035397,1,0,0,-135.019312,-110.957875,1.575701,-134.035298,-6.916401,0.649119
254.079,104.035397,-0.014362,0.85419,-1.494265,104.035397,1,0,0,-135.019312,-110.957875,1.575701,-134.035298,-6.916401,0.721511
254.412,104.035397,-0.014362,0.781799,-1.494265,104.035397,1,0,0,-135.019312,-110.957875,1.575701,-134.035298,-6.916401,0.793902
254.745,104.035397,-0.014362,0.709408,-1.494265,104.035397,1,0,0,-135.019312,-110.957875,1.575701,-134.035298,-6.916401,0.866293
255.078,104.035397,-0.014362,0.637016,-1.494265,104.035397,1,0,0,-135.019312,-110.957875,1.575701,-134.035298,-6.916401,0.938685
255.411,104.035397,-0.014362,0.564625,-1.494265,104.035397,1,0,0,-135.019312,-110.957875,1.575701,-134.035298,-6.916401,1.011076
255.744,104.035397,-0.014362,0.492234,-1.494265,104.035397,1,0,0,-135.019312,-110.957875,1.575701,-134.035298,-6.916401,1.083467
256.077,104.035397,-0.014362,0.492234,-1.494265,104.035397,1,0,0,-135.019312,-110.957875,1.575701,-134.035298,-6.916401,1.083467
256.41,104.035397,-0.014362,0.564625,-1.494265,104.035397,1,0,0,-135.019312,-110.957875,1.575701,-134.035298,-6.916401,1.011076
256.743,104.035397,-0.014362,0.637016,-1.494265,104.035397,1,0,0,-135.019312,-110.957875,1.575701,-134.035298,-6.916401,0.938685
257.076,104.035397,-0.014362,0.709408,-1.494265,104.035397,1,0,0,-135.019312,-110.957875,1.575701,-134.035298,-6.916401,0.866293
257.409,104.035397,-0.014362,0.781799,-1.494265,104.035397,1,0,0,-135.019312,-110.957875,1.575701,-134.035298,-6.916401,0.793902
257.742,104.035397,-0.014362,0.85419,-1.494265,104.035397,1,0,0,-135.019312,-110.957875,1.575701,-134.035298,-6.916401,0.721511
258.075,104.035397,-0.014362,0.926582,-1.494265,104.035397,1,0,0,-135.019312,-110.957875,1.575701,-134.035298,-6.916401,0.649119
258.408,104.035397,-0.014362,0.998973,-1.494265,104.035397,1,0,0,-135.019312,-110.957875,1.575701,-134.035298,-6.916401,0.576728
258.741,104.035397,-0.014362,1.071364,-1.494265,104.035397,1,0,0,-135.019312,-110.957875,1.575701,-134.035298,-6.916401,0.504337
259.074,107.359212,-0.070549,1.088653,-7.586686,107.359212,1,0,0,-135.019312,-110.957875,1.575701,-127.959252,-3.562746,0.487048
259.407,105.554704,-0.072584,1.08949,-7.675048,105.554704,1,5.341945,5.457579,-135.028131,-109.159776,1.576538,-127.959252,-3.562746,0.487048
259.74,103.177697,-0.061549,1.091034,-6.35855,103.177697,1,4.687689,4.901013,-135.037297,-107.563284,1.578082,-129.430643,-4.341998,0.487048
260.073,103.316249,0.012876,1.088971,1.330349,103.316249,1,5.288781,-4.99617,-135.037652,-107.514565,1.503628,-129.430643,-4.341998,0.414657
260.406,103.316249,0.012876,1.161362,1.330349,103.316249,1,0,0,-135.037652,-107.514565,1.503628,-129.430643,-4.341998,0.342266
260.739,103.316249,0.012876,1.495856,1.330349,103.316249,0,0,0,-135.037652,-107.514565,1.503628,-129.430643,-4.341998,0.269875
261.072,105.707616,-0.051928,1.282839,-5.494072,105.707616,0,0,0,-135.037652,-107.514565,1.503628,-122.461107,-2.414064,0.261432
261.405,103.933721,-0.052517,1.053674,-5.46335,103.933721,0,5.35229,5.311457,-134.918483,-105.743055,1.503332,-122.461107,-2.414064,0.261432
261.738,104.074542,0.023601,0.945522,2.456767,104.074542,0,5.177389,-5.335688,-134.92026,-105.769352,1.427227,-122.461107,-2.414064,0.18904
262.071,104.009505,-0.048923,0.91858,-5.092536,104.009505,0,-5.100543,4.916913,-134.924635,-105.799612,1.499745,-122.461107,-2.414064,0.18904
262.404,106.540861,-0.038154,0.780419,-4.066951,106.540861,0,5.047136,-5.38818,-134.928666,-105.856252,1.424202,-115.342926,-1.052178,0.166512
262.737,104.873347,-0.0441,1.186276,-4.627899,104.873347,0,4.568331,5.307123,-134.688489,-104.229625,1.42955,-115.342926,-1.052178,0.166512
263.07,104.90293,0.024228,0.654255,2.542071,104.90293,0,4.845836,-4.595248,-134.682615,-104.188318,1.361205,-115.342926,-1.052178,0.094121
263.403,106.487062,-0.10779,0.769861,-11.522885,106.487062,0,-4.546999,4.758339,-134.675294,-104.1539,1.428567,-108.174242,-0.375455,0.099168
263.736,104.73119,-0.113414,1.659564,-11.929184,104.73119,0,4.868419,5.404202,-134.432846,-102.460779,1.432446,-108.174242,-0.375455,0.099168
264.069,107.449075,-0.106098,1.2972,-11.443072,107.449075,0,4.868603,-4.74131,-134.429923,-102.439787,1.362879,-101.053359,0.333033,0.088589
264.402,105.767605,-0.109989,1.637201,-11.680463,105.767605,0,4.816538,5.126545,-134.088185,-100.819919,1.365123,-101.053359,0.333033,0.088589
264.735,106.421295,-0.039651,1.533104,-4.221949,106.421295,0,4.566256,-5.136616,-134.10758,-100.912882,1.294883,-101.053359,0.333033,0.016197
265.068,104.721804,-0.039105,1.128746,-4.097203,104.721804,0,5.200735,5.03618,-133.643244,-99.272904,1.293691,-101.053359,0.333033,-0.056194
265.401,104.692169,0.036147,1.234536,3.786002,104.692169,0,5.32284,-5.07448,-133.631931,-99.233129,1.218424,-101.053359,0.333033,-0.128585
265.734,104.63411,-0.036918,1.171245,-3.864672,104.63411,0,-4.882183,5.213614,-133.612886,-99.181337,1.291509,-101.053359,0.333033,-0.128585
266.067,104.629505,0.033327,1.205281,3.488304,104.629505,0,4.905774,-4.798685,-133.607971,-99.164197,1.221257,-101.053359,0.333033,-0.056194
266.4,106.207679,-0.101922,1.270692,-10.86254,106.207679,0,-4.596622,4.898419,-133.590762,-99.116987,1.289993,-93.720545,-0.07946,-0.046216
266.733,104.546972,-0.099358,1.354186,-10.421915,104.546972,0,5.412992,4.830668,-133.118101,-97.478219,1.285777,-93.720545,-0.07946,-0.046216
267.066,105.020969,-0.025156,1.185389,-2.642481,105.020969,1,5.158803,-5.092761,-133.115009,-97.467667,1.211565,-93.720545,-0.07946,0.026176
267.399,106.000479,-0.088695,1.204811,-9.426446,106.000479,1,4.987625,5.192648,-132.519118,-95.880849,1.213049,-86.571791,0.107706,0.008238
267.732,104.3865,-0.092016,1.206784,-9.632476,104.3865,1,4.653996,4.926618,-131.960544,-94.38667,1.215022,-86.571791,0.107706,0.008238
268.065,107.849573,-0.075512,1.145324,-8.159504,107.849573,1,4.908032,-5.364132,-131.986995,-94.457855,1.140661,-79.598121,0.165153,-0.004663
268.398,106.298967,-0.077161,1.145879,-8.218498,106.298967,1,4.604495,4.681158,-131.342297,-93.052626,1.141216,-79.598121,0.165153,-0.004663
268.731,107.613085,-0.137445,1.142911,-14.88477,107.613085,1,5.052507,5.084063,-130.639371,-91.518234,1.141444,-72.308235,0.131158,-0.001467
269.064,108.433154,-0.066117,1.071624,-7.179689,108.433154,1,4.823771,-5.023667,-130.653226,-91.548496,1.070157,-72.308235,0.131158,-0.001467
269.397,110.412922,-0.120944,1.066886,-13.419311,110.412922,1,4.739113,4.516449,-129.913543,-90.196569,1.068545,-64.998755,0.120437,0.001659
269.73,108.806357,-0.115859,1.059931,-12.662879,108.806357,1,5.577265,4.61652,-129.09648,-88.708914,1.06159,-64.998755,0.120437,0.001659
270.063,110.592885,-0.172778,1.079313,-19.300451,110.592885,1,4.940657,5.323389,-128.263387,-87.216763,1.064361,-57.741026,0.13248,-0.014952
270.396,108.817463,-0.165422,1.068886,-18.166849,108.817463,1,6.638348,5.198019,-127.307447,-85.493379,1.053934,-57.741026,0.13248,-0.014952
270.729,113.799699,-0.13562,0.995987,-15.528856,113.799699,1,5.329273,-5.463469,-127.318488,-85.512804,0.975804,-50.673244,0.026798,-0.020183
271.062,112.106506,-0.125329,0.983448,-14.124264,112.106506,1,6.509053,4.776894,-126.265243,-83.956613,0.963265,-50.673244,0.026798,-0.020183
271.395,114.389504,-0.168067,0.973976,-19.408222,114.389504,1,5.709526,4.934675,-125.253562,-82.501482,0.957656,-43.556488,-0.116861,-0.01632
271.728,116.570599,-0.198975,0.9282,-23.505608,116.570599,1,7.471045,5.412107,-124.01922,-80.747168,0.942751,-36.506284,-0.231927,0.014551
272.061,114.870099,-0.176055,0.901402,-20.435071,114.870099,1,8.72562,5.02385,-122.674117,-78.894729,0.915953,-36.506284,-0.231927,0.014551
272.394,118.014298,-0.19769,0.862863,-23.638983,118.014298,1,7.684046,4.583254,-121.43016,-77.274729,0.893506,-29.051294,-0.123441,0.030643
272.727,116.357333,-0.173467,0.83486,-20.389057,116.357333,1,8.76135,4.893078,-120.005418,-75.50308,0.865503,-29.051294,-0.123441,0.030643
273.06,119.435941,-0.193755,0.827287,-23.435309,119.435941,1,8.189537,5.483886,-118.52958,-73.769608,0.845917,-21.794951,0.098986,0.01863
273.393,117.735133,-0.163339,0.792938,-19.403558,117.735133,1,9.689514,4.944716,-116.914005,-71.945621,0.811568,-21.794951,0.098986,0.01863
273.726,121.114844,-0.182201,0.803629,-22.314772,121.114844,1,7.777641,5.189047,-115.427864,-70.379585,0.792829,-14.529763,0.234349,-0.0108
274.059,119.199552,-0.15383,0.771393,-18.482466,119.199552,1,9.953057,5.499969,-113.622098,-68.54678,0.760593,-14.529763,0.234349,-0.0108
274.392,122.659521,-0.160246,0.757187,-19.825653,122.659521,1,8.742725,4.698614,-112.000842,-67.004025,0.731317,-7.465343,0.158049,-0.02587
274.725,120.751877,-0.133419,0.727153,-16.206851,120.751877,1,9.428124,5.27929,-110.178223,-65.368603,0.701283,-7.465343,0.158049,-0.02587
275.058,124.209502,-0.138168,0.697674,-17.27185,124.209502,1,8.812579,4.855052,-108.439584,-63.90035,0.672634,-0.523791,-0.021568,-0.02504
275.391,122.370318,-0.107858,0.664743,-13.250003,122.370318,1,9.306888,4.757881,-106.60788,-62.441305,0.639703,-0.523791,-0.021568,-0.02504
275.724,126.231903,-0.117484,0.625056,-14.898787,126.231903,1,8.24442,5.136494,-104.820478,-61.11133,0.617204,6.744373,-0.203603,-0.007852
276.057,123.854488,-0.092134,0.597119,-11.443554,123.854488,1,10.174056,6.314863,-102.581601,-59.522406,0.589267,6.744373,-0.203603,-0.007852
276.39,127.58627,-0.101569,0.564879,-13.003532,127.58627,1,8.430487,5.820556,-100.608979,-58.203719,0.570374,13.801507,-0.259014,0.005495
276.723,125.112399,-0.073441,0.534479,-9.204942,125.112399,1,10.542551,6.343138,-98.242569,-56.685677,0.539974,13.801507,-0.259014,0.005495
277.056,129.110195,-0.083447,0.493943,-10.798983,129.110195,1,8.506949,6.246007,-96.135689,-55.422826,0.523606,21.076098,-0.219043,0.029663
277.389,126.282654,-0.068237,0.476761,-8.630574,126.282654,1,10.179131,7.80564,-93.542417,-53.925574,0.506424,21.076098,-0.219043,0.029663
277.722,130.294605,-0.076734,0.454814,-10.017659,130.294605,1,8.882142,6.813626,-91.257087,-52.657962,0.49145,28.34447,-0.00338,0.036636
278.055,127.439003,-0.061239,0.437512,-7.813966,127.439003,1,10.233691,7.843599,-88.603438,-51.23759,0.474148,28.34447,-0.00338,0.036636
278.388,131.342355,-0.070408,0.440502,-9.262923,131.342355,1,8.981187,7.309627,-86.190246,-49.999152,0.462047,35.509024,0.259217,0.021545
278.721,128.338389,-0.048082,0.416429,-6.175502,128.338389,1,11.241692,7.916273,-83.334922,-48.577198,0.437974,35.509024,0.259217,0.021545
279.054,125.543452,-0.039615,0.479264,-4.975993,125.543452,1,9.213275,7.893159,-80.755536,-47.369251,0.428418,35.509024,0.259217,-0.050846
279.387,129.42608,-0.052846,0.469757,-6.846071,129.42608,1,8.236997,6.741075,-78.48707,-46.333227,0.417588,42.593855,-0.101329,-0.052169
279.72,126.49942,-0.046041,0.46171,-5.828225,126.49942,1,9.497778,8.386066,-75.765282,-45.125615,0.409541,42.593855,-0.101329,-0.052169
280.053,124.012306,-0.036133,0.378468,-4.48294,124.012306,1,8.386223,6.887377,-73.432528,-44.113002,0.39869,42.593855,-0.101329,0.020222
280.386,128.427094,-0.045062,0.376724,-5.791107,128.427094,1,8.091565,6.594278,-71.179111,-43.163749,0.387851,49.899115,0.046418,0.011127
280.719,125.569842,-0.03078,0.361391,-3.866222,125.569842,1,9.861746,7.743617,-68.465543,-42.055134,0.372518,49.899115,0.046418,0.011127
281.052,129.889269,-0.039763,0.35961,-5.167454,129.889269,1,7.895415,6.594645,-66.218419,-41.177042,0.363101,57.037397,0.125848,0.003491
281.385,126.922502,-0.025433,0.344332,-3.228744,126.922502,1,10.157085,8.046567,-63.385126,-40.100539,0.347823,57.037397,0.125848,0.003491
281.718,131.021709,-0.034388,0.332802,-4.507353,131.021709,1,8.742422,7.532643,-60.837599,-39.176899,0.339065,64.22369,0.150935,0.006263
282.051,127.932986,-0.031042,0.328622,-3.972595,127.932986,1,9.617398,9.039944,-57.908014,-38.143677,0.334885,64.22369,0.150935,0.006263
282.384,131.992159,-0.041035,0.328729,-5.419389,131.992159,1,9.047689,8.108035,-55.210266,-37.204882,0.328083,71.487964,0.196433,-0.000646
282.717,128.785591,-0.031662,0.318318,-4.078919,128.785591,1,10.496844,9.058765,-52.127926,-36.155703,0.317672,71.487964,0.196433,-0.000646
283.05,132.83599,-0.036683,0.31664,-4.875002,132.83599,1,9.248368,7.739617,-49.44095,-35.272204,0.30675,78.666311,0.191797,-0.00989
283.383,129.499694,-0.024636,0.303633,-3.190945,129.499694,1,11.074798,9.278065,-46.210386,-34.248929,0.293743,78.666311,0.191797,-0.00989
283.716,133.611136,-0.029855,0.292361,-3.990194,133.611136,1,9.336635,7.915926,-43.460875,-33.417218,0.283459,85.934325,0.119916,-0.008902
284.049,130.266816,-0.018405,0.280135,-2.397821,130.266816,1,11.004677,9.315853,-40.212524,-32.470965,0.271233,85.934325,0.119916,-0.008902
284.382,134.328284,-0.028774,0.269967,-3.866215,134.328284,1,9.136458,8.577207,-37.371022,-31.680782,0.267185,93.211776,0.055132,-0.002782
284.715,130.945254,-0.016739,0.25718,-2.192097,130.945254,1,11.158722,9.392407,-34.07067,-30.777379,0.254398,93.211776,0.055132,-0.002782
285.048,134.732198,-0.032249,0.263986,-4.346521,134.732198,1,9.221648,9.56319,-31.043659,-29.990259,0.25687,100.372201,0.035214,-0.007116
285.381,131.245283,-0.023087,0.253958,-3.030533,131.245283,1,11.274939,9.889653,-27.635375,-29.094994,0.246842,100.372201,0.035214,-0.007116
285.714,135.014006,-0.030605,0.245852,-4.133369,135.014006,1,9.64952,8.960031,-24.630803,-28.337899,0.241851,107.443744,-0.015106,-0.004001
286.047,131.49491,-0.021856,0.236277,-2.874425,131.49491,1,11.329963,10.007258,-21.181551,-27.48704,0.232276,107.443744,-0.015106,-0.004001
286.38,135.587668,-0.022489,0.216134,-3.049769,135.587668,1,10.149444,8.570049,-18.148457,-26.769576,0.220842,114.814291,-0.044597,0.004708
286.713,131.957016,-0.01492,0.207943,-1.968934,131.957016,1,11.530358,10.398812,-14.585926,-25.969774,0.212651,114.814291,-0.044597,0.004708
287.046,135.721946,-0.030523,0.202741,-4.14388,135.721946,1,9.161068,9.88106,-11.486828,-25.300631,0.217863,121.92254,-0.011129,0.015122
287.379,132.116029,-0.029914,0.201298,-3.953268,132.116029,1,10.94577,10.746466,-7.960446,-24.519973,0.21642,121.92254,-0.011129,0.015122
287.712,136.029627,-0.037388,0.206974,-5.08827,136.029627,1,9.763222,9.444586,-4.83695,-23.83323,0.214114,129.167622,0.098437,0.00714
288.045,132.540855,-0.025755,0.194342,-3.414354,132.540855,1,11.510533,9.765596,-1.375367,-23.08052,0.201482,129.167622,0.098437,0.00714
288.378,136.38462,-0.023378,0.182925,-3.189025,136.38462,1,10.604976,8.969893,1.817919,-22.428282,0.189645,136.35849,0.149783,0.00672
288.711,139.776659,-0.021144,0.204146,-2.95581,139.776659,1,11.917438,10.394913,5.46632,-21.727965,0.178623,143.544197,0.198071,-0.025523
289.044,135.840413,-0.011677,0.194064,-1.586328,135.840413,1,12.585699,11.192947,9.362471,-21.024524,0.168541,143.544197,0.198071,-0.025523
289.377,139.175025,-0.022222,0.204484,-3.093256,139.175025,1,10.876617,11.010371,12.955019,-20.413233,0.169509,150.657169,0.01649,-0.034975
289.71,135.149319,-0.018662,0.200261,-2.522517,135.149319,1,12.41651,11.833124,16.934715,-19.732101,0.165286,150.657169,0.01649,-0.034975
290.043,138.642225,-0.027172,0.193072,-3.768103,138.642225,1,10.53616,10.367829,20.367794,-19.159437,0.164068,157.763658,-0.232164,-0.029004
290.376,134.716502,-0.025491,0.190597,-3.43481,134.716502,1,11.986598,11.644829,24.249589,-18.516783,0.161593,157.763658,-0.232164,-0.029004
290.709,131.333009,-0.020181,0.112237,-2.650834,131.333009,1,10.627517,9.802865,27.606931,-17.969487,0.155624,157.763658,-0.232164,0.043387
291.042,135.293478,-0.024526,0.114987,-3.318877,135.293478,1,9.174637,9.052061,30.605002,-17.499113,0.154736,164.793525,0.073034,0.039749
291.375,131.826217,-0.016882,0.106694,-2.225754,131.826217,1,11.054012,9.908457,34.053552,-16.961197,0.146443,164.793525,0.073034,0.039749
291.708,128.658856,-0.017021,0.178809,-2.190168,128.658856,1,9.532534,9.494325,37.187615,-16.498925,0.146167,164.793525,0.073034,-0.032642
292.041,133.020779,-0.020534,0.158155,-2.731834,133.020779,1,8.853436,8.071572,39.975579,-16.088489,0.140507,172.068037,-0.164507,-0.017648
292.374,129.823771,-0.016497,0.15361,-2.141882,129.823771,1,9.947761,9.320001,43.152047,-15.639214,0.135962,172.068037,-0.164507,-0.017648
292.707,133.795496,-0.026893,0.131059,-3.599061,133.795496,1,8.591656,8.991642,46.052648,-15.242393,0.138858,179.058477,-0.287887,0.007799
293.04,130.417732,-0.018688,0.122152,-2.437518,130.417732,1,10.83938,9.608958,49.424525,-14.771148,0.129951,179.058477,-0.287887,0.007799
293.373,134.537611,-0.017259,0.097355,-2.32228,134.537611,1,9.475073,8.463492,52.386113,-14.384106,0.122628,186.197493,-0.23221,0.025273
293.706,131.015219,-0.020019,0.099651,-2.623118,131.015219,1,10.402109,10.719296,55.876418,-13.953939,0.124924,186.197493,-0.23221,0.025273
294.039,135.10144,-0.021609,0.084991,-2.919805,135.10144,1,9.160169,8.742029,58.833906,-13.582544,0.121897,193.287895,-0.052975,0.036906
294.372,131.659365,-0.012855,0.075669,-1.69263,131.659365,1,11.044948,9.757289,62.271778,-13.16139,0.112575,193.287895,-0.052975,0.036906
294.705,135.736839,-0.011109,0.075914,-1.507907,135.736839,1,9.864894,9.119183,65.412619,-12.806307,0.107177,200.531907,0.214495,0.031263
295.038,132.14685,-0.006741,0.071244,-0.890799,132.14685,1,11.120117,10.475018,68.987578,-12.421679,0.102507,200.531907,0.214495,0.031263
295.371,129.069241,-0.004384,0.141119,-0.565875,129.069241,1,9.421453,9.073695,72.050855,-12.106566,0.09999,200.531907,0.214495,-0.041129
295.704,133.323991,-0.008634,0.123777,-1.151086,133.323991,1,9.014381,8.564295,74.963085,-11.814399,0.096732,207.77498,-0.083571,-0.027045
296.037,129.964256,-0.003423,0.118343,-0.44488,129.964256,1,10.477633,9.727001,78.31143,-11.489494,0.091298,207.77498,-0.083571,-0.027045
296.37,134.28011,-0.010971,0.091838,-1.473277,134.28011,1,8.603838,8.779656,81.193728,-11.225614,0.09257,215.035094,-0.279966,0.000732
296.703,130.739511,-0.011167,0.091737,-1.460049,130.739511,1,10.639864,10.625888,84.719316,-10.898313,0.092469,215.035094,-0.279966,0.000732
297.036,134.647411,-0.017308,0.077448,-2.330663,134.647411,1,8.87756,9.118749,87.7029,-10.621634,0.094215,221.972413,-0.274886,0.016767
297.369,131.11288,-0.016819,0.076492,-2.205357,131.11288,1,10.686728,10.554706,91.223913,-10.288916,0.093259,221.972413,-0.274886,0.016767
297.702,134.972869,-0.024182,0.070317,-3.264564,134.972869,1,9.14912,9.683501,94.345919,-9.996913,0.097128,228.999214,-0.157056,0.026811
298.035,131.389886,-0.018825,0.064298,-2.473765,131.389886,1,11.227303,10.395836,97.929203,-9.647777,0.091109,228.999214,-0.157056,0.026811
298.368,135.607898,-0.017061,0.051381,-2.313778,135.607898,1,9.274092,8.639609,100.899463,-9.376409,0.086516,236.200096,0.036053,0.035135
298.701,131.962759,-0.021745,0.055596,-2.870003,131.962759,1,10.622443,11.204672,104.520085,-9.062384,0.090731,236.200096,0.036053,0.035135
299.034,136.015295,-0.016008,0.064531,-2.177585,136.015295,1,9.82674,8.721062,107.595592,-8.782573,0.082726,243.32567,0.286516,0.018195
299.367,132.291616,-0.018413,0.066486,-2.436186,132.291616,1,11.033668,11.303692,111.302043,-8.475251,0.084681,243.32567,0.286516,0.018195
299.7,136.071364,-0.016887,0.095961,-2.298029,136.071364,1,10.256768,9.637876,114.602632,-8.195083,0.080201,250.420719,0.415628,-0.01576
300.033,132.339488,-0.014803,0.0934,-1.959183,132.339488,1,11.400052,11.046351,118.327945,-7.895667,0.07764,250.420719,0.415628,-0.01576
300.366,136.351341,-0.018732,0.09893,-2.554424,136.351341,1,9.680842,9.598673,121.528314,-7.646689,0.077046,257.671775,0.301345,-0.021884
300.699,132.629326,-0.013651,0.093321,-1.810611,132.629326,1,11.601351,10.82661,125.251492,-7.359265,0.071437,257.671775,0.301345,-0.021884
301.032,136.48848,-0.016974,0.098713,-2.316943,136.48848,1,9.530326,9.379233,128.391903,-7.134541,0.070343,264.705684,0.147388,-0.02837
301.365,132.701183,-0.015612,0.096867,-2.07192,132.701183,1,11.512966,11.2579,132.173876,-6.868064,0.068497,264.705684,0.147388,-0.02837
301.698,136.54786,-0.019517,0.090606,-2.665363,136.54786,1,9.492883,9.405944,135.313152,-6.652697,0.067868,271.727415,-0.051869,-0.022738
302.031,132.76958,-0.016188,0.08672,-2.149461,132.76958,1,11.642668,11.105887,139.092067,-6.395837,0.063982,271.727415,-0.051869,-0.022738
302.364,136.476417,-0.023413,0.07609,-3.195942,136.476417,1,9.514176,9.961007,142.32805,-6.18851,0.067216,278.710938,-0.210691,-0.008874
302.697,140.254364,-0.016788,0.033032,-2.354763,140.254364,1,11.579607,10.197344,145.945724,-5.944976,0.05721,286.105268,-0.276312,0.024178
303.03,136.138866,-0.013175,0.028911,-1.793722,136.138866,1,12.669172,12.099875,150.063024,-5.709168,0.053089,286.105268,-0.276312,0.024178
303.363,139.725957,-0.015596,0.001771,-2.179337,139.725957,1,10.971756,11.145074,153.740288,-5.513763,0.054343,293.37835,-0.100429,0.052572
303.696,135.614595,-0.017707,0.00341,-2.401565,135.614595,1,12.221983,12.448343,157.841833,-5.290651,0.055982,293.37835,-0.100429,0.052572
304.029,139.286915,-0.01783,0.013291,-2.483765,139.286915,1,10.567964,10.625127,161.364955,-5.093213,0.056396,300.570428,0.278019,0.043105
304.362,135.398272,-0.017485,0.012434,-2.367703,135.398272,1,11.743057,11.624645,165.249492,-4.873909,0.055539,300.570428,0.278019,0.043105
304.695,131.996053,-0.010835,0.077724,-1.430287,131.996053,1,10.747918,9.766836,168.659932,-4.684302,0.048437,300.570428,0.278019,-0.029287
305.028,136.071124,-0.010346,0.095814,-1.407831,136.071124,1,9.8338,9.238314,171.831714,-4.530552,0.044126,307.832491,0.065277,-0.051688
305.361,132.307624,-0.011837,0.097011,-1.566184,132.307624,1,11.213795,11.379125,175.589774,-4.364617,0.045323,307.832491,0.065277,-0.051688
305.694,135.990105,-0.019609,0.079197,-2.666998,135.990105,1,9.549651,9.981591,178.838386,-4.217281,0.048449,314.798078,-0.295081,-0.030748
306.027,132.28308,-0.017846,0.076884,-2.361012,132.28308,1,11.309438,10.989902,182.54687,-4.037466,0.046136,314.798078,-0.295081,-0.030748
306.36,129.132759,-0.014984,0.001195,-1.935066,129.132759,1,9.709531,9.253868,185.700916,-3.891847,0.042838,314.798078,-0.295081,0.041643
306.693,133.770798,-0.014295,0.000227,-1.912336,133.770798,1,8.212214,8.179653,188.427658,-3.774968,0.042602,322.158527,0.011606,0.042375
307.026,130.215264,-0.013172,0.001286,-1.715272,130.215264,1,10.790052,10.580996,191.982709,-3.623424,0.041089,322.158527,0.011606,0.042375
307.359,134.406512,-0.012346,0.014579,-1.65951,134.406512,1,9.389783,9.342139,195.098941,-3.49531,0.040744,329.461504,0.321257,0.026165
307.692,130.915481,-0.010281,0.012183,-1.345928,130.915481,1,10.659828,10.328941,198.590671,-3.352966,0.038348,329.461504,0.321257,0.026165
308.025,127.910363,-0.010167,0.084219,-1.300511,127.910363,1,9.050314,9.001266,201.594049,-3.237735,0.037993,329.461504,0.321257,-0.046226
